,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
380,0.9,2.0,0.001,2,1.1550335358297446,3,1.1550337793291423
381,0.9,2.0,0.001,5,1.1544557749529845,3,1.1544560185742443
382,0.9,2.0,0.001,10,1.1544557749529845,3,1.1544560185742443
383,0.9,2.0,0.001,15,1.1544557749529845,3,1.1544560185742443
384,0.9,2.0,0.001,20,1.1544557749529845,3,1.1544560185742443
385,0.9,2.0,0.1,2,1.2113901230751147,3,1.211390355246376
386,0.9,2.0,0.1,5,1.1544557749529845,3,1.1544560185742443
387,0.9,2.0,0.1,10,1.1544557749529845,3,1.1544560185742443
388,0.9,2.0,0.1,15,1.1544557749529845,3,1.1544560185742443
389,0.9,2.0,0.1,20,1.1544557749529845,3,1.1544560185742443
390,0.9,2.0,0.1,2,1.2113901230751147,3,1.211390355246376
391,0.9,2.0,0.1,5,1.1544557749529845,3,1.1544560185742443
392,0.9,2.0,0.1,10,1.1544557749529845,3,1.1544560185742443
393,0.9,2.0,0.1,15,1.1544557749529845,3,1.1544560185742443
394,0.9,2.0,0.1,20,1.1544557749529845,3,1.1544560185742443
395,0.9,2.0,1.0,2,1.5480083266528315,3,1.54800850833789
396,0.9,2.0,1.0,5,1.1544557749529845,3,1.1544560185742443
397,0.9,2.0,1.0,10,1.1544557749529845,3,1.1544560185742443
398,0.9,2.0,1.0,15,1.1544557749529845,3,1.1544560185742443
399,0.9,2.0,1.0,20,1.1544557749529845,3,1.1544560185742443
