,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
256,0.5,1.0,1.0,5,0.4100926020615076,5.0,0.4100945071146138
257,0.5,1.0,1.0,10,0.4100926020615076,5.0,0.4100945071146138
258,0.5,1.0,1.0,15,0.4100926020615076,5.0,0.4100945071146138
259,0.5,1.0,1.0,20,0.4100926020615076,5.0,0.4100945071146138
260,0.5,1.5,0.001,2,0.8678917928907186,3.0,0.8678921169517937
261,0.5,1.5,0.001,5,0.8682178971670658,3.0,0.868218221106423
262,0.5,1.5,0.001,10,0.8682178971670658,3.0,0.868218221106423
263,0.5,1.5,0.001,15,0.8682178971670658,3.0,0.868218221106423
264,0.5,1.5,0.001,20,0.8682178971670658,3.0,0.868218221106423
265,0.5,1.5,0.1,2,0.8384862811304288,3.0,0.8384866165562432
266,0.5,1.5,0.1,5,0.8682178971670658,3.0,0.868218221106423
267,0.5,1.5,0.1,10,0.8682178971670658,3.0,0.868218221106423
268,0.5,1.5,0.1,15,0.8682178971670658,3.0,0.868218221106423
269,0.5,1.5,0.1,20,0.8682178971670658,3.0,0.868218221106423
270,0.5,1.5,0.1,2,0.8384862811304288,3.0,0.8384866165562432
271,0.5,1.5,0.1,5,0.8682178971670658,3.0,0.868218221106423
272,0.5,1.5,0.1,10,0.8682178971670658,3.0,0.868218221106423
273,0.5,1.5,0.1,15,0.8682178971670658,3.0,0.868218221106423
274,0.5,1.5,0.1,20,0.8682178971670658,3.0,0.868218221106423
275,0.5,1.5,1.0,2,0.8320269693022332,3.0,0.8320273073320726
276,0.5,1.5,1.0,5,0.8682178971670658,3.0,0.868218221106423
277,0.5,1.5,1.0,10,0.8682178971670658,3.0,0.868218221106423
278,0.5,1.5,1.0,15,0.8682178971670658,3.0,0.868218221106423
279,0.5,1.5,1.0,20,0.8682178971670658,3.0,0.868218221106423
280,0.5,2.0,0.001,2,0.8395534908693771,3.0,0.8395538258688107
281,0.5,2.0,0.001,5,0.8396243548094948,3.0,0.8396246897806545
