,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
266,74,84,57,119,48,40,85,104,79,59,16,60,182,91,83,108,76,54,93,57,0.08053234362200079,0.02588676469720031,0.02333436542493516,0.015498965446399313,0.19988747651236788,0.10828244642266241,0.03391202513367347,0.028114010083112317,0.07980045496737576,0.018034795014768814,0.6800104983397691,0.2028683212395356,0.015947820200337574,0.007178176947651916,0.026970955552580927,0.07499020997326371,0.016661757600770825,0.0856941614083501,0.033747660010014016,0.030292750666431577,78.45,0.08938229796316008
267,74,84,57,119,48,40,85,104,79,59,16,60,182,91,83,108,76,54,93,57,0.07901786993077543,0.02571303912590945,0.012162036624970495,0.015528823961531704,0.19975705387610196,0.10832332282969892,0.031376521596822374,0.0276929983142786,0.07864344056201593,0.018210489489851486,0.6802841250993645,0.20337845598861914,0.015760253958793317,0.007900205832436684,0.026694234581122474,0.07514780848322816,0.01678566210828586,0.08567633652338441,0.03153795744331218,0.030369624329945274,78.45,0.08849801303302242
268,74,85,57,119,48,40,86,104,79,59,16,60,182,91,83,108,76,54,94,57,0.07876716001580236,0.026018492433303765,0.01135312033075054,0.01561077588083499,0.20001498555801983,0.10837297141071145,0.029478787917118512,0.027744304734413864,0.0792444020112717,0.01816220467022721,0.6909335548274689,0.20604209183644107,0.01614412714615493,0.007958384218614601,0.0266321837662196,0.07507020821415443,0.016687839644314854,0.08550473821925596,0.030109152973302356,0.02989789104632649,78.6,0.08898736884273538
269,76,85,57,119,48,40,86,104,79,59,16,60,182,91,83,108,76,54,94,57,0.07924475529244818,0.025547619878361048,0.010029837146468233,0.01626246827757957,0.20062825346418783,0.10842939125025777,0.030080856965656745,0.027901028376797872,0.07986551861233099,0.01849827136299582,0.7498671845004095,0.2062232477631295,0.016584016300621028,0.007482649533945731,0.026985426829505575,0.07391544738151552,0.016999390800933527,0.08408174278835734,0.03123370227566903,0.030410277543781658,78.7,0.09201355431724763
270,76,85,57,119,48,40,86,104,79,59,16,60,182,91,83,108,76,54,94,57,0.07447239932768718,0.025762986742638105,0.0106993279719462,0.016288537601183005,0.2009483287963808,0.10842809166197581,0.02812296573979698,0.026903893890700005,0.0821440683193228,0.018727484108591617,0.6534937021861655,0.19729402926566214,0.018375822307358795,0.0072261545519993415,0.026928015505544217,0.07403235406687171,0.017181418526771672,0.08345854753430099,0.03422956498466723,0.03057652365046514,78.7,0.08676471083700146
271,79,87,57,119,48,40,88,104,79,59,16,60,182,91,83,108,76,54,95,57,0.06849382211106159,0.0267542729275966,0.011960254459581371,0.01739605142783594,0.20111075261099412,0.10838437023691187,0.03520408537145602,0.025789423430311292,0.08194223227640869,0.01879332218492,0.6082382531728052,0.19551218072145407,0.01765803221359243,0.006338164176387702,0.027115770028368152,0.07354797706216454,0.016888032638694674,0.08360289718774352,0.038407468576406124,0.030082985026938968,79.1,0.08466101739208165
272,79,87,57,119,48,40,88,104,79,59,16,60,183,91,83,108,76,54,95,57,0.06211052918148857,0.027453726696555887,0.010918814310821158,0.017869875872833875,0.2009427863633468,0.10834665663020172,0.030215746067940235,0.025944899455775938,0.0800665087677949,0.01894178689632971,0.6150953726971701,0.19655419887561515,0.017278385640633314,0.006408132330205958,0.027425776857463304,0.074089296155847,0.017341114230017572,0.08348713528557097,0.03299817515857528,0.030117587276629915,79.15,0.08418032523754088
273,79,87,57,119,48,40,90,104,79,59,17,62,183,91,83,108,76,54,95,57,0.06038819565765677,0.02791468946765357,0.010855416947131744,0.01720224939571635,0.20063377512906588,0.10823522441677001,0.01912078185481596,0.02644534736389396,0.07857569769554368,0.018645758862725258,0.6861473893144343,0.19941686396166564,0.01647686996216863,0.006602025156228245,0.02715561810810912,0.0736041192661969,0.017889076334061966,0.08398503315042898,0.026908388677474977,0.030291060209050757,79.4,0.08682467904653965
274,79,87,57,119,48,40,90,104,79,59,17,62,183,91,83,108,76,54,95,57,0.059262473912046476,0.027528367771597763,0.011194997016866834,0.01770025226774655,0.20058545211907994,0.10832338532190565,0.015471700880899641,0.026923193962369744,0.07837765915740873,0.018523805060724617,0.731413778025692,0.19539952291981583,0.01668571456971825,0.006840278693954029,0.026924653989445574,0.07319913332374829,0.018023308106093726,0.08419870994410474,0.025316324709760904,0.0306306832436951,79.4,0.08862616974983373
275,79,87,57,119,48,40,90,104,79,59,17,63,183,91,83,108,76,54,95,57,0.059650440401066436,0.02723049119268501,0.010896850960863144,0.018210850610028605,0.20054436339772935,0.10845817168469413,0.01508439970578716,0.028062622191563594,0.07949244717501028,0.018582422035177484,0.6185589048476856,0.1959097523019432,0.018210678051339718,0.006625547671225633,0.02707498507532446,0.07320232036894236,0.018026810999633797,0.08414752715596224,0.027562669064186654,0.03066850487829344,79.45,0.08331003798845711
276,79,87,57,119,48,40,90,104,79,59,17,63,183,91,83,108,76,54,96,57,0.05839375499069166,0.027524941185418622,0.009155137747690447,0.021159596272344247,0.20066791892278618,0.108378398185454,0.01663430117150779,0.02847808147179573,0.08186104646964924,0.018431228032210218,0.49106154098775456,0.20006710401581174,0.019265880860178615,0.006312013007939561,0.026959768926233654,0.07353570456011731,0.017059904457316553,0.08369529530211708,0.04233835678494066,0.031081251923393834,79.5,0.07810306126376758
277,79,88,57,119,48,40,90,104,79,59,17,64,183,91,83,108,76,54,101,57,0.054905695052457536,0.02745075770707011,0.009023634868432476,0.020488048150367325,0.20030643211267507,0.10835113033431115,0.016612661360626526,0.02890832231860855,0.08284790958638924,0.01842578982440786,0.5038842322602246,0.17547128249112515,0.017791798613188744,0.006332890132416868,0.02698383385426584,0.07376618308127733,0.017213354482157394,0.08366713333700844,0.09112173869741694,0.03079037034258481,79.85,0.07971715993035061
278,81,88,57,119,48,40,90,104,79,59,17,64,183,91,83,108,76,54,102,57,0.05508529093113702,0.0266048015536957,0.010823407681955203,0.018908934051462642,0.2006389465207256,0.1082473019875398,0.018544211107809076,0.02839138940815288,0.08348806110789181,0.018308444918506292,0.49177091573585546,0.16961332202110369,0.016711809163679293,0.006900811382494159,0.02701555394977538,0.07387996012069667,0.017902511310131455,0.08460460823807314,0.09517764184829447,0.03060490365749354,80.0,0.07916114133482366
279,81,88,57,119,48,40,90,104,79,59,17,64,183,91,83,108,76,54,103,57,0.05518084611993815,0.026450266423600186,0.00989526988473575,0.017652569819616343,0.20059247192342433,0.10816969434793394,0.018124475398455603,0.028477883219952784,0.08305584023807847,0.01828832082016307,0.4876966861099064,0.1688645152629903,0.01640888673358083,0.007032270284312675,0.027270040696562792,0.07381580998745575,0.01806384983445611,0.08496101002932485,0.054535812573776495,0.03077770076637352,80.05,0.0767657110237319
280,81,88,57,119,48,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.05392483106192783,0.026535540532765745,0.009671012045079346,0.01728445914369097,0.20050308998472208,0.10816588695891263,0.013465687618795765,0.02961748034797124,0.08329531167024397,0.01826990890949579,0.5002445742496874,0.16847042992032185,0.017222283268410396,0.007251528831559964,0.027412044168325638,0.0737525944193235,0.018091285169340453,0.08586023424732178,0.01870218110472427,0.03134567575692448,80.1,0.07545430197047726
281,81,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.05420625836038155,0.02661727818410851,0.0096327246907592,0.01741722547928213,0.20054186103585175,0.10818142494060969,0.012185657704361124,0.030802188848083775,0.08402938152287752,0.0182409904263992,0.5068135875064478,0.16646155154701708,0.01739536820608918,0.007167522440457133,0.027665943508555432,0.07373921680568912,0.017633803348719588,0.08584544663033043,0.016069314453090067,0.032596542437770396,80.15,0.07566216440384402
282,81,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.05548113897635989,0.02675264191825399,0.009723251906137554,0.0181123800471223,0.20059375073238492,0.10828461896347145,0.011372094167471165,0.03129875386487328,0.08217558206124068,0.018503940872376654,0.4608482782615465,0.16478994700387975,0.016751685292689705,0.007054821068806988,0.027753937759460973,0.07466262716882537,0.01690019263516574,0.08573498229455466,0.015474982089360932,0.03280400874500623,80.15,0.07325368079144944
283,81,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.056457395835684765,0.027329107655370548,0.009033618798721964,0.01718948881985809,0.20059276526110784,0.10835262199828566,0.01067209210036172,0.03064975974816416,0.08033799974359644,0.018653163949666908,0.45639461089200994,0.16456007232162811,0.01579798909208586,0.006856388295129359,0.02792547366255193,0.0745797213101345,0.016725549825731996,0.08492043802752866,0.017420378567200086,0.03310541895413354,80.15,0.0728777027429476
284,81,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.055279616455393664,0.027407191307306317,0.008269174953707607,0.016620152703747865,0.20092074482828637,0.1085309590574164,0.011916115496061197,0.02722302782102024,0.08125004197634146,0.0185293294618942,0.4618846553037704,0.16461913802942924,0.014655877826040374,0.007109344701841905,0.02806513068649154,0.07511286399020266,0.017143617592673372,0.08443814675265912,0.02119622467266103,0.032298714409206,80.15,0.07312350340130755
285,81,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.0535693333465949,0.02751574317900233,0.00837619238246492,0.01647455610218492,0.20114594273314654,0.10860213401139496,0.013856283588431323,0.02518162460247853,0.08028014225586905,0.018333265486141632,0.45951457940752055,0.16729976925184667,0.015187588245980219,0.007252371574995283,0.028099576106562676,0.07515212231869409,0.017391135864380382,0.08465149029222424,0.023648682532240662,0.031160010502671427,80.15,0.07313462718924126
286,82,88,57,119,49,40,90,104,79,59,18,64,183,91,83,108,76,54,103,57,0.053674403938209776,0.02802515742727937,0.008823562800547516,0.016940850072863636,0.20137378260310362,0.10852340221932927,0.013758578893812247,0.024107076146114684,0.08143906898966266,0.018473552949798216,0.4539030109962487,0.167673931655938,0.015823874261539986,0.008006064683857353,0.02833612018885191,0.0752476524019823,0.018148206593953706,0.08462052928883389,0.02158653352164306,0.0311093553510268,80.2,0.07297973574922982
287,82,88,57,119,49,40,90,104,79,59,19,64,183,91,83,108,76,54,103,57,0.053101267915091135,0.028532428936824207,0.009079820130551102,0.017473672590571608,0.20110220891244832,0.10850117749287877,0.013713232696053,0.024589965706321864,0.08174683690176103,0.018366390496220776,0.48273953663081526,0.16382088531611602,0.019442085827309746,0.008208891128472784,0.028534775214195986,0.07545252293987657,0.01752225270434419,0.08482088369746031,0.015275704719733002,0.030529457820470347,80.25,0.0741276998888758
288,82,88,57,119,49,40,90,104,79,59,19,65,183,91,83,109,76,54,103,57,0.052559584604435945,0.028635719233156554,0.009054779976354897,0.01779659628328368,0.2010599041328019,0.10853011248888535,0.013512842080930709,0.02593119963074852,0.08117525490499118,0.018201003904319318,0.4973356591974648,0.15809565215294066,0.01766770146573407,0.008258478480096344,0.028524303522792244,0.07602882143320802,0.015746050137106175,0.08484389286681007,0.014791029855326387,0.030466484023694857,80.35,0.07441075351875408
289,83,88,57,119,49,40,90,104,79,59,19,65,184,91,83,109,76,54,103,57,0.052652196348242135,0.028766233339601693,0.009100086854426584,0.017416938534602383,0.20102221820284172,0.10863166748710724,0.013544377343160307,0.026127950540659455,0.08014848732177914,0.018231754714786056,0.43654198752828943,0.15729844898007475,0.017673383020938783,0.00847421552920671,0.02859320447257231,0.07707353683089865,0.01570695657169041,0.08501395141621312,0.014264971592468093,0.03058860031976779,80.45,0.07134355834746633
290,83,88,57,119,49,40,90,104,79,59,19,65,184,91,83,109,76,54,104,57,0.05292569125122092,0.02865077754745252,0.008779028377564835,0.01793910404994028,0.20120819996711592,0.10861236179212622,0.01328883316515896,0.024322387532720882,0.08011015304042161,0.018304568917617184,0.38410564558108196,0.16079369284431438,0.018636009039630058,0.008425866699249671,0.0287081826070265,0.0774222884350867,0.01620928160716228,0.08486447235112722,0.015717234941207497,0.03239564638162421,80.5,0.06907097130644249
291,84,88,57,119,49,40,90,104,79,59,19,65,184,91,83,109,76,54,104,57,0.054100504296214234,0.028559171971794656,0.007919811407487648,0.01783602883274132,0.20136053326767167,0.10852911031753432,0.012280969335617595,0.024208609267210045,0.0806872751442426,0.018389774901267465,0.39352872228927094,0.16074191276274882,0.017284562891056895,0.008561263065567563,0.028749138032172786,0.0773709821521485,0.016250390308225067,0.08469440006622637,0.018357817315793456,0.03253740778689417,80.55,0.0695974192705943
292,84,88,57,119,49,40,90,104,79,59,19,66,184,91,83,109,76,54,104,57,0.053836147740658695,0.028588196091376892,0.007934822012394642,0.017421611579031975,0.20157193517033162,0.10843691335494848,0.012009987062486993,0.02453877448020208,0.08257788535605565,0.018543982950209374,0.39564531782266765,0.16120341559108553,0.01518637891259245,0.007832819774790152,0.028955461562729875,0.07753209729556512,0.015853605681898888,0.08477310449965414,0.022592870014179565,0.03283613705361287,80.6,0.06989357320032363
293,84,88,57,119,49,40,90,104,79,59,19,66,184,91,83,109,76,54,104,57,0.05376310759726291,0.028663054196342318,0.007986255380654585,0.0168372436809723,0.20142541389595814,0.10828399631966006,0.012122330737795057,0.024623187096897155,0.08243277609869958,0.018616903611391008,0.3932695614219026,0.16151812863153658,0.013415678927412958,0.007815946067335924,0.028784086452118173,0.07735919695577409,0.014122648615827408,0.084859650565832,0.019112906577444237,0.03236303273417105,80.6,0.0693687552782494
294,84,88,57,119,49,40,90,104,79,59,19,66,184,91,83,109,76,54,104,57,0.053672599967626626,0.02920648738305398,0.008058587968476154,0.01677060834053167,0.20153912031977217,0.1083493116516485,0.012624265283808913,0.02477274865206697,0.08220198812393381,0.018511396452210192,0.40035663669378435,0.16225319149447248,0.0147281479926913,0.007922679228144096,0.02826545621675559,0.07670621782695276,0.014576542960340147,0.08483625643495388,0.016698404996354933,0.03072864999906983,80.6,0.06963896489933243
295,84,88,57,119,49,40,90,104,79,59,19,66,187,91,83,109,77,54,104,57,0.05373140002543438,0.029260284146891025,0.008186668881591044,0.018036305547334007,0.2015618973177801,0.10838990035630519,0.012396492528445926,0.024865997005066053,0.08236530503288782,0.018567997097181526,0.4080566032695519,0.1655119244436024,0.01572282382715214,0.00812836854712858,0.028227849160965025,0.07684293605230613,0.014634559928092804,0.0848677891058897,0.015456609608568057,0.030068308612372096,80.8,0.07024400102472729
296,84,88,57,119,49,40,90,104,79,59,19,66,187,91,83,109,77,54,104,57,0.054469301781193406,0.029457067545375186,0.008132332417914143,0.01815102471661138,0.2015016470375058,0.10841674662730376,0.012978291291470677,0.025767099056346814,0.08501451299516312,0.01849372319687021,0.3767895258069003,0.16078603692496118,0.018605185710353935,0.00816449719221855,0.028242237797267505,0.07720651515345302,0.014761781391751065,0.08474922733474745,0.015246932385954478,0.030100319237855937,80.8,0.0688517002800609
297,84,88,57,119,49,40,91,104,79,59,19,66,187,91,83,109,77,54,104,57,0.05440995290334064,0.0298072364918842,0.007968019855580039,0.017048513288820313,0.20150924727249828,0.10845842321230105,0.013288650589265311,0.026096846111418787,0.08458634400614323,0.018491384629641793,0.3537108353937103,0.15256492631466878,0.021681779327694235,0.007995278199985311,0.028228545708956262,0.07814001087808654,0.014910551835269745,0.0847172292558866,0.017534150155177817,0.03058297298054672,80.85,0.06758654492054379
298,84,88,57,119,49,40,91,104,79,59,19,66,187,91,83,109,77,54,104,57,0.054454410006717635,0.029944976760608755,0.007838608206833351,0.0164679774190645,0.20133128931215108,0.10837890432368501,0.013967853870825933,0.02700613933284958,0.08522730387698206,0.018370463458157307,0.3622565530293284,0.15292617735321762,0.01822949630354549,0.008060825052217804,0.02793298800962917,0.08049536569599622,0.015774102975982276,0.08472945666710495,0.01805114773012208,0.03119994846796197,80.85,0.06813219939264906
